x,y,z
272.1583,22.3368,32.3
272.175,22.3368,31.6
272.1917,22.3368,30.5
272.2083,22.3368,29.4
272.225,22.3368,28.5
272.2416,22.3368,28.0
272.2583,22.3368,27.5
272.275,22.3368,26.2
272.2917,22.3368,24.1
272.3083,22.3368,21.6
272.325,22.3368,19.7
272.3416,22.3368,18.6
272.3583,22.3368,18.0
272.375,22.3368,17.2
272.3917,22.3368,16.1
272.4083,22.3368,15.4
272.425,22.3368,15.6
272.4417,22.3368,15.8
272.4583,22.3368,15.4
272.475,22.3368,14.3
272.4916,22.3368,13.1
272.5083,22.3368,11.6
272.525,22.3368,9.9
272.5417,22.3368,8.0
272.5583,22.3368,6.7
272.575,22.3368,6.6
272.5916,22.3368,7.8
272.6083,22.3368,10.3
272.625,22.3368,13.4
272.6417,22.3368,15.8
272.6583,22.3368,16.4
272.675,22.3368,15.4
272.6917,22.3368,14.1
272.7083,22.3368,13.7
272.725,22.3368,14.6
272.7416,22.3368,16.4
272.7583,22.3368,18.3
272.775,22.3368,20.6
272.7917,22.3368,23.6
272.8083,22.3368,27.8
272.825,22.3368,32.8
272.8416,22.3368,38.1
272.8583,22.3368,42.8
272.875,22.3368,46.6
272.8917,22.3368,49.3
272.9083,22.3368,51.4
272.925,22.3368,53.2
272.9417,22.3368,54.8
272.9583,22.3368,55.8
272.975,22.3368,55.9
272.9916,22.3368,54.9
273.0083,22.3368,52.5
273.025,22.3368,49.1
273.0417,22.3368,45.9
273.0583,22.3368,43.7
273.075,22.3368,42.0
273.0916,22.3368,40.3
273.1083,22.3368,38.6
273.125,22.3368,37.5
273.1417,22.3368,37.0
273.1583,22.3368,37.0
273.175,22.3368,37.8
273.1917,22.3368,39.4
273.2083,22.3368,41.2
273.225,22.3368,42.6
273.2416,22.3368,44.1
273.2583,22.3368,46.2
273.275,22.3368,48.8
273.2917,22.3368,51.2
273.3083,22.3368,52.6
273.325,22.3368,53.3
273.3416,22.3368,54.2
273.3583,22.3368,55.9
273.375,22.3368,57.6
273.3917,22.3368,58.5
273.4083,22.3368,60.0
273.425,22.3368,63.0
273.4417,22.3368,66.3
273.4583,22.3368,68.7
273.475,22.3368,70.0
273.4916,22.3368,70.9
273.5083,22.3368,71.0
273.525,22.3368,69.7
273.5417,22.3368,66.9
273.5583,22.3368,63.6
273.575,22.3368,60.5
273.5916,22.3368,58.1
273.6083,22.3368,56.2
273.625,22.3368,54.1
273.6417,22.3368,52.0
273.6583,22.3368,50.0
273.675,22.3368,47.4
273.6917,22.3368,44.2
273.7083,22.3368,40.3
273.725,22.3368,36.3
273.7416,22.3368,32.8
273.7583,22.3368,29.9
273.775,22.3368,27.2
273.7917,22.3368,24.4
273.8083,22.3368,21.4
273.825,22.3368,18.7
273.8416,22.3368,16.1
273.8583,22.3368,13.4
273.875,22.3368,10.7
273.8917,22.3368,8.5
273.9083,22.3368,6.4
273.925,22.3368,4.6
273.9417,22.3368,3.6
273.9583,22.3368,4.1
273.975,22.3368,6.5
273.9916,22.3368,10.2
274.0083,22.3368,13.3
274.025,22.3368,14.6
274.0417,22.3368,14.7
274.0583,22.3368,14.8
274.075,22.3368,14.8
274.0916,22.3368,14.6
274.1083,22.3368,14.7
274.125,22.3368,15.6
274.1417,22.3368,16.5
274.1583,22.3368,16.4
274.175,22.3368,15.1
274.1917,22.3368,13.5
274.2083,22.3368,12.0
274.225,22.3368,11.0
274.2416,22.3368,10.3
274.2583,22.3368,9.7
274.275,22.3368,9.3
274.2917,22.3368,8.9
274.3083,22.3368,8.6
274.325,22.3368,8.3
274.3416,22.3368,7.3
274.3583,22.3368,5.5
274.375,22.3368,3.2
274.3917,22.3368,0.6
274.4083,22.3368,-2.4
274.425,22.3368,-5.9
274.4417,22.3368,-9.8
274.4583,22.3368,-13.7
274.475,22.3368,-17.5
274.4916,22.3368,-21.3
274.5083,22.3368,-25.2
274.525,22.3368,-29.3
274.5417,22.3368,-33.7
274.5583,22.3368,-38.2
274.575,22.3368,-42.4
274.5916,22.3368,-45.7
274.6083,22.3368,-47.9
274.625,22.3368,-49.0
274.6417,22.3368,-49.4
274.6583,22.3368,-49.6
274.675,22.3368,-49.3
274.6917,22.3368,-48.8
274.7083,22.3368,-48.7
274.725,22.3368,-49.4
274.7416,22.3368,-50.1
274.7583,22.3368,-50.3
274.775,22.3368,-50.7
274.7917,22.3368,-52.0
274.8083,22.3368,-54.1
274.825,22.3368,-56.0
274.8416,22.3368,-57.1
274.8583,22.3368,-57.6
274.875,22.3368,-58.3
274.8917,22.3368,-59.7
274.9083,22.3368,-60.9
274.925,22.3368,-61.0
274.9417,22.3368,-60.1
274.9583,22.3368,-58.8
274.975,22.3368,-57.3
274.9916,22.3368,-55.7
275.0083,22.3368,-54.8
275.025,22.3368,-54.8
275.0417,22.3368,-54.3
275.0583,22.3368,-52.7
275.075,22.3368,-50.4
275.0916,22.3368,-48.1
275.1083,22.3368,-45.0
275.125,22.3368,-40.6
275.1417,22.3368,-35.6
275.1583,22.3368,-30.8
275.175,22.3368,-26.1
275.1917,22.3368,-21.0
275.2083,22.3368,-15.4
275.225,22.3368,-9.7
275.2416,22.3368,-4.1
275.2583,22.3368,1.2
275.275,22.3368,7.2
275.2917,22.3368,13.9
275.3083,22.3368,20.6
275.325,22.3368,25.8
275.3416,22.3368,29.8
275.3583,22.3368,33.2
275.375,22.3368,36.6
275.3917,22.3368,40.1
275.4083,22.3368,43.0
275.425,22.3368,44.7
275.4417,22.3368,45.4
275.4583,22.3368,45.4
275.475,22.3368,44.9
275.4916,22.3368,44.4
275.5083,22.3368,45.2
275.525,22.3368,49.1
275.5417,22.3368,56.9
275.5583,22.3368,65.6
275.575,22.3368,69.6
275.5916,22.3368,66.5
275.6083,22.3368,60.2
275.625,22.3368,55.6
275.6417,22.3368,53.6
275.6583,22.3368,52.7
275.675,22.3368,52.2
275.6917,22.3368,51.7
275.7083,22.3368,51.2
275.725,22.3368,50.9
275.7416,22.3368,50.8
275.7583,22.3368,50.8
275.775,22.3368,50.8
275.7917,22.3368,50.7
275.8083,22.3368,50.4
275.825,22.3368,49.7
275.8416,22.3368,48.7
275.8583,22.3368,47.5
275.875,22.3368,46.2
275.8917,22.3368,45.0
275.9083,22.3368,44.0
275.925,22.3368,43.4
275.9417,22.3368,43.2
275.9583,22.3368,43.4
275.975,22.3368,44.0
275.9916,22.3368,44.6
276.0083,22.3368,45.3
268.0083,22.3214,-56.5
268.025,22.3214,-55.2
268.0417,22.3214,-54.3
268.0583,22.3214,-52.9
268.075,22.3214,-50.0
268.0916,22.3214,-45.1
268.1083,22.3214,-38.8
268.125,22.3214,-31.6
268.1417,22.3214,-23.8
268.1583,22.3214,-15.4
268.175,22.3214,-6.3
268.1917,22.3214,2.7
268.2083,22.3214,11.2
268.225,22.3214,18.5
268.2416,22.3214,25.0
268.2583,22.3214,30.6
268.275,22.3214,35.3
268.2917,22.3214,38.5
268.3083,22.3214,40.5
268.325,22.3214,41.6
268.3416,22.3214,42.4
268.3583,22.3214,42.8
268.375,22.3214,42.6
268.3917,22.3214,42.0
268.4083,22.3214,41.4
268.425,22.3214,41.5
268.4417,22.3214,41.8
268.4583,22.3214,41.6
268.475,22.3214,40.7
268.4916,22.3214,39.3
268.5083,22.3214,38.0
268.525,22.3214,37.0
268.5417,22.3214,36.5
268.5583,22.3214,36.2
268.575,22.3214,35.6
268.5916,22.3214,34.6
268.6083,22.3214,33.3
268.625,22.3214,32.1
268.6417,22.3214,30.9
268.6583,22.3214,29.8
268.675,22.3214,28.6
268.6917,22.3214,27.7
268.7083,22.3214,27.2
268.725,22.3214,27.1
268.7416,22.3214,27.2
268.7583,22.3214,27.2
268.775,22.3214,27.1
268.7917,22.3214,27.1
268.8083,22.3214,27.4
268.825,22.3214,28.2
268.8416,22.3214,29.5
268.8583,22.3214,31.2
268.875,22.3214,33.3
268.8917,22.3214,35.7
268.9083,22.3214,37.8
268.925,22.3214,39.3
268.9417,22.3214,39.9
268.9583,22.3214,39.9
268.975,22.3214,39.5
268.9916,22.3214,38.9
269.0083,22.3214,37.9
269.025,22.3214,36.5
269.0417,22.3214,35.1
269.0583,22.3214,34.2
269.075,22.3214,33.6
269.0916,22.3214,32.8
269.1083,22.3214,31.9
269.125,22.3214,31.4
269.1417,22.3214,31.8
269.1583,22.3214,33.4
269.175,22.3214,35.6
269.1917,22.3214,37.9
269.2083,22.3214,39.7
269.225,22.3214,41.1
269.2416,22.3214,42.2
269.2583,22.3214,43.5
269.275,22.3214,45.2
269.2917,22.3214,47.3
269.3083,22.3214,49.5
269.325,22.3214,51.2
269.3416,22.3214,52.2
269.3583,22.3214,52.4
269.375,22.3214,52.8
269.3917,22.3214,53.7
269.4083,22.3214,54.2
269.425,22.3214,53.5
269.4417,22.3214,52.2
269.4583,22.3214,51.1
269.475,22.3214,50.3
269.4916,22.3214,49.7
269.5083,22.3214,49.1
269.525,22.3214,48.6
269.5417,22.3214,48.2
269.5583,22.3214,47.9
269.575,22.3214,47.3
269.5916,22.3214,46.4
269.6083,22.3214,45.5
269.625,22.3214,45.1
269.6417,22.3214,45.4
269.6583,22.3214,46.3
269.675,22.3214,47.4
269.6917,22.3214,48.5
269.7083,22.3214,49.3
269.725,22.3214,49.2
269.7416,22.3214,48.0
269.7583,22.3214,45.8
269.775,22.3214,43.9
269.7917,22.3214,42.6
269.8083,22.3214,41.2
269.825,22.3214,39.1
269.8416,22.3214,36.8
269.8583,22.3214,35.3
269.875,22.3214,34.2
269.8917,22.3214,33.2
269.9083,22.3214,32.5
269.925,22.3214,32.6
269.9417,22.3214,33.1
269.9583,22.3214,33.6
269.975,22.3214,33.5
269.9916,22.3214,32.7
270.0083,22.3214,31.7
270.025,22.3214,31.0
270.0417,22.3214,30.6
270.0583,22.3214,30.4
270.075,22.3214,30.0
270.0916,22.3214,29.3
270.1083,22.3214,28.9
270.125,22.3214,29.0
270.1417,22.3214,29.5
270.1583,22.3214,29.6
270.175,22.3214,29.6
270.1917,22.3214,29.6
270.2083,22.3214,30.2
270.225,22.3214,31.5
270.2416,22.3214,32.8
270.2583,22.3214,33.5
270.275,22.3214,33.8
270.2917,22.3214,34.2
270.3083,22.3214,34.9
270.325,22.3214,35.4
270.3416,22.3214,35.1
270.3583,22.3214,33.6
270.375,22.3214,31.1
270.3917,22.3214,28.9
270.4083,22.3214,27.5
270.425,22.3214,27.0
270.4417,22.3214,26.9
270.4583,22.3214,26.5
270.475,22.3214,26.0
270.4916,22.3214,25.5
270.5083,22.3214,24.7
270.525,22.3214,23.5
270.5417,22.3214,22.2
270.5583,22.3214,21.3
270.575,22.3214,21.2
270.5916,22.3214,21.5
270.6083,22.3214,21.7
270.625,22.3214,21.4
270.6417,22.3214,20.8
270.6583,22.3214,20.0
270.675,22.3214,19.0
270.6917,22.3214,17.7
270.7083,22.3214,16.7
270.725,22.3214,16.6
270.7416,22.3214,17.1
270.7583,22.3214,17.7
270.775,22.3214,17.9
270.7917,22.3214,17.6
270.8083,22.3214,17.2
270.825,22.3214,16.6
270.8416,22.3214,16.4
270.8583,22.3214,16.3
270.875,22.3214,15.8
270.8917,22.3214,14.9
270.9083,22.3214,14.1
270.925,22.3214,14.1
270.9417,22.3214,14.1
270.9583,22.3214,13.3
270.975,22.3214,12.4
270.9916,22.3214,12.1
271.0083,22.3214,12.5
271.025,22.3214,13.4
271.0417,22.3214,15.0
271.0583,22.3214,17.4
271.075,22.3214,20.2
271.0916,22.3214,22.7
271.1083,22.3214,24.7
271.125,22.3214,26.6
271.1417,22.3214,28.4
271.1583,22.3214,30.0
271.175,22.3214,30.7
271.1917,22.3214,30.1
271.2083,22.3214,28.7
271.225,22.3214,27.1
271.2416,22.3214,26.3
271.2583,22.3214,26.4
271.275,22.3214,27.0
271.2917,22.3214,27.4
271.3083,22.3214,27.8
271.325,22.3214,28.6
271.3416,22.3214,29.5
271.3583,22.3214,30.0
271.375,22.3214,30.2
271.3917,22.3214,30.2
271.4083,22.3214,30.2
271.425,22.3214,30.1
271.4417,22.3214,29.6
271.4583,22.3214,28.8
271.475,22.3214,28.0
271.4916,22.3214,27.6
271.5083,22.3214,27.8
271.525,22.3214,28.4
271.5417,22.3214,29.1
271.5583,22.3214,29.4
271.575,22.3214,29.4
271.5916,22.3214,29.0
271.6083,22.3214,28.4
271.625,22.3214,28.0
271.6417,22.3214,27.9
271.6583,22.3214,28.2
271.675,22.3214,28.8
271.6917,22.3214,29.4
271.7083,22.3214,29.9
271.725,22.3214,30.3
271.7416,22.3214,30.8
271.7583,22.3214,31.2
271.775,22.3214,31.6
271.7917,22.3214,31.9
271.8083,22.3214,32.2
271.825,22.3214,32.8
271.8416,22.3214,33.8
271.8583,22.3214,35.2
271.875,22.3214,36.6
271.8917,22.3214,37.4
271.9083,22.3214,37.4
271.925,22.3214,36.9
271.9417,22.3214,36.9
271.9583,22.3214,37.6
271.975,22.3214,38.1
271.9916,22.3214,37.8
272.0083,22.3214,37.0
272.025,22.3214,36.7
272.0417,22.3214,36.9
272.0583,22.3214,37.2
272.075,22.3214,37.0
272.0916,22.3214,36.0
272.1083,22.3214,34.7
272.125,22.3214,33.7
272.1417,22.3214,33.4
272.1583,22.3214,33.2
272.175,22.3214,32.6
272.1917,22.3214,31.6
272.2083,22.3214,30.2
272.225,22.3214,29.1
272.2416,22.3214,28.3
272.2583,22.3214,27.7
272.275,22.3214,26.5
272.2917,22.3214,24.5
272.3083,22.3214,22.3
272.325,22.3214,20.7
272.3416,22.3214,19.8
272.3583,22.3214,19.0
272.375,22.3214,17.7
272.3917,22.3214,16.1
272.4083,22.3214,15.0
272.425,22.3214,14.9
272.4417,22.3214,15.3
272.4583,22.3214,15.1
272.475,22.3214,14.1
272.4916,22.3214,12.7
272.5083,22.3214,10.8
272.525,22.3214,8.7
272.5417,22.3214,6.8
272.5583,22.3214,5.7
272.575,22.3214,5.5
272.5916,22.3214,6.6
272.6083,22.3214,8.9
272.625,22.3214,11.7
272.6417,22.3214,14.1
272.6583,22.3214,15.1
272.675,22.3214,14.7
272.6917,22.3214,13.8
272.7083,22.3214,13.6
272.725,22.3214,14.5
272.7416,22.3214,16.2
272.7583,22.3214,17.9
272.775,22.3214,19.7
272.7917,22.3214,22.0
272.8083,22.3214,25.2
272.825,22.3214,29.5
272.8416,22.3214,34.1
272.8583,22.3214,38.5
272.875,22.3214,42.4
272.8917,22.3214,45.6
272.9083,22.3214,48.6
272.925,22.3214,51.3
272.9417,22.3214,53.5
272.9583,22.3214,54.9
272.975,22.3214,55.4
272.9916,22.3214,55.0
273.0083,22.3214,53.3
273.025,22.3214,50.3
273.0417,22.3214,47.5
273.0583,22.3214,45.8
273.075,22.3214,44.4
273.0916,22.3214,42.7
273.1083,22.3214,40.9
273.125,22.3214,39.8
273.1417,22.3214,39.5
273.1583,22.3214,39.4
273.175,22.3214,39.8
273.1917,22.3214,41.0
273.2083,22.3214,42.7
273.225,22.3214,44.7
273.2416,22.3214,46.8
273.2583,22.3214,49.2
273.275,22.3214,51.9
273.2917,22.3214,54.2
273.3083,22.3214,55.6
273.325,22.3214,55.9
273.3416,22.3214,56.1
273.3583,22.3214,56.8
273.375,22.3214,57.7
273.3917,22.3214,58.5
273.4083,22.3214,60.2
273.425,22.3214,63.3
273.4417,22.3214,66.8
273.4583,22.3214,69.6
273.475,22.3214,71.5
273.4916,22.3214,72.5
273.5083,22.3214,72.3
273.525,22.3214,70.3
273.5417,22.3214,67.1
273.5583,22.3214,63.4
273.575,22.3214,60.3
273.5916,22.3214,58.2
273.6083,22.3214,56.7
273.625,22.3214,55.2
273.6417,22.3214,53.3
273.6583,22.3214,51.0
273.675,22.3214,48.4
273.6917,22.3214,45.5
273.7083,22.3214,42.2
273.725,22.3214,38.7
273.7416,22.3214,35.6
273.7583,22.3214,33.1
273.775,22.3214,30.8
273.7917,22.3214,28.0
273.8083,22.3214,24.9
273.825,22.3214,22.0
273.8416,22.3214,19.1
273.8583,22.3214,16.0
273.875,22.3214,12.7
273.8917,22.3214,9.5
273.9083,22.3214,6.6
273.925,22.3214,4.1
273.9417,22.3214,2.8
273.9583,22.3214,3.1
273.975,22.3214,5.5
273.9916,22.3214,9.2
274.0083,22.3214,12.2
274.025,22.3214,13.3
274.0417,22.3214,13.4
274.0583,22.3214,13.5
274.075,22.3214,13.7
274.0916,22.3214,13.5
274.1083,22.3214,13.6
274.125,22.3214,14.5
274.1417,22.3214,15.3
274.1583,22.3214,14.9
274.175,22.3214,13.5
274.1917,22.3214,11.7
274.2083,22.3214,10.2
274.225,22.3214,9.2
274.2416,22.3214,8.4
274.2583,22.3214,7.6
274.275,22.3214,6.9
274.2917,22.3214,6.3
274.3083,22.3214,5.8
274.325,22.3214,4.9
274.3416,22.3214,3.4
274.3583,22.3214,1.2
274.375,22.3214,-1.2
274.3917,22.3214,-3.6
274.4083,22.3214,-6.2
274.425,22.3214,-9.3
274.4417,22.3214,-12.8
274.4583,22.3214,-16.5
274.475,22.3214,-20.1
274.4916,22.3214,-23.5
274.5083,22.3214,-26.9
274.525,22.3214,-30.4
274.5417,22.3214,-34.4
274.5583,22.3214,-38.6
274.575,22.3214,-42.7
274.5916,22.3214,-46.0
274.6083,22.3214,-48.1
274.625,22.3214,-49.1
274.6417,22.3214,-49.4
274.6583,22.3214,-49.3
274.675,22.3214,-49.0
274.6917,22.3214,-48.8
274.7083,22.3214,-49.2
274.725,22.3214,-50.3
274.7416,22.3214,-51.1
274.7583,22.3214,-51.4
274.775,22.3214,-51.7
274.7917,22.3214,-53.0
274.8083,22.3214,-55.1
274.825,22.3214,-57.0
274.8416,22.3214,-58.2
274.8583,22.3214,-58.7
274.875,22.3214,-59.5
274.8917,22.3214,-61.0
274.9083,22.3214,-62.1
274.925,22.3214,-62.0
274.9417,22.3214,-60.9
274.9583,22.3214,-59.5
274.975,22.3214,-57.8
274.9916,22.3214,-55.6
275.0083,22.3214,-54.1
275.025,22.3214,-53.7
275.0417,22.3214,-53.3
275.0583,22.3214,-51.5
275.075,22.3214,-48.8
275.0916,22.3214,-45.9
275.1083,22.3214,-42.6
275.125,22.3214,-38.2
275.1417,22.3214,-33.3
275.1583,22.3214,-28.4
275.175,22.3214,-23.4
275.1917,22.3214,-17.8
275.2083,22.3214,-11.6
275.225,22.3214,-5.5
275.2416,22.3214,0.4
275.2583,22.3214,6.0
275.275,22.3214,12.2
275.2917,22.3214,19.1
275.3083,22.3214,25.6
275.325,22.3214,30.5
275.3416,22.3214,33.6
275.3583,22.3214,35.5
275.375,22.3214,37.6
275.3917,22.3214,40.3
275.4083,22.3214,42.9
275.425,22.3214,44.7
275.4417,22.3214,45.5
275.4583,22.3214,45.3
275.475,22.3214,44.9
275.4916,22.3214,44.4
275.5083,22.3214,44.7
275.525,22.3214,47.9
275.5417,22.3214,57.0
275.5583,22.3214,69.3
275.575,22.3214,75.4
275.5916,22.3214,69.6
275.6083,22.3214,60.1
275.625,22.3214,54.4
275.6417,22.3214,51.9
275.6583,22.3214,50.9
275.675,22.3214,50.2
275.6917,22.3214,49.6
275.7083,22.3214,49.0
275.725,22.3214,48.7
275.7416,22.3214,48.5
275.7583,22.3214,48.5
275.775,22.3214,48.6
275.7917,22.3214,48.4
275.8083,22.3214,48.1
275.825,22.3214,47.4
275.8416,22.3214,46.5
275.8583,22.3214,45.3
275.875,22.3214,44.2
275.8917,22.3214,43.1
275.9083,22.3214,42.4
275.925,22.3214,42.1
275.9417,22.3214,42.2
275.9583,22.3214,42.8
275.975,22.3214,43.6
275.9916,22.3214,44.6
276.0083,22.3214,45.4
268.0083,22.306,-50.2
268.025,22.306,-48.3
268.0417,22.306,-47.5
268.0583,22.306,-47.1
268.075,22.306,-45.5
268.0916,22.306,-41.8
268.1083,22.306,-36.5
268.125,22.306,-30.5
268.1417,22.306,-23.6
268.1583,22.306,-15.8
268.175,22.306,-6.9
268.1917,22.306,2.4
268.2083,22.306,11.6
268.225,22.306,20.0
268.2416,22.306,27.7
268.2583,22.306,34.5
268.275,22.306,39.8
268.2917,22.306,43.0
268.3083,22.306,44.6
268.325,22.306,45.4
268.3416,22.306,45.8
268.3583,22.306,46.0
268.375,22.306,45.5
268.3917,22.306,44.5
268.4083,22.306,43.6
268.425,22.306,43.2
268.4417,22.306,43.2
268.4583,22.306,42.9
268.475,22.306,41.8
268.4916,22.306,40.2
268.5083,22.306,38.5
268.525,22.306,37.3
268.5417,22.306,36.7
268.5583,22.306,36.4
268.575,22.306,36.0
268.5916,22.306,35.0
268.6083,22.306,33.7
268.625,22.306,32.5
268.6417,22.306,31.3
268.6583,22.306,30.2
268.675,22.306,29.0
268.6917,22.306,27.8
268.7083,22.306,27.1
268.725,22.306,26.8
268.7416,22.306,27.1
268.7583,22.306,27.6
268.775,22.306,27.8
268.7917,22.306,27.9
268.8083,22.306,28.0
268.825,22.306,28.7
268.8416,22.306,29.8
268.8583,22.306,31.2
268.875,22.306,33.0
268.8917,22.306,35.1
268.9083,22.306,37.2
268.925,22.306,38.7
268.9417,22.306,39.4
268.9583,22.306,39.6
268.975,22.306,39.5
268.9916,22.306,39.2
269.0083,22.306,38.3
269.025,22.306,36.7
269.0417,22.306,35.2
269.0583,22.306,34.6
269.075,22.306,34.6
269.0916,22.306,34.4
269.1083,22.306,33.8
269.125,22.306,33.2
269.1417,22.306,33.3
269.1583,22.306,34.5
269.175,22.306,36.4
269.1917,22.306,38.5
269.2083,22.306,40.4
269.225,22.306,41.8
269.2416,22.306,42.8
269.2583,22.306,43.9
269.275,22.306,45.5
269.2917,22.306,47.6
269.3083,22.306,49.7
269.325,22.306,51.3
269.3416,22.306,52.1
269.3583,22.306,52.6
269.375,22.306,53.1
269.3917,22.306,53.8
269.4083,22.306,54.2
269.425,22.306,54.0
269.4417,22.306,53.2
269.4583,22.306,52.3
269.475,22.306,51.3
269.4916,22.306,50.4
269.5083,22.306,49.4
269.525,22.306,48.7
269.5417,22.306,48.1
269.5583,22.306,47.7
269.575,22.306,47.0
269.5916,22.306,46.2
269.6083,22.306,45.4
269.625,22.306,45.3
269.6417,22.306,45.8
269.6583,22.306,46.7
269.675,22.306,48.0
269.6917,22.306,49.1
269.7083,22.306,49.9
269.725,22.306,49.9
269.7416,22.306,48.8
269.7583,22.306,46.9
269.775,22.306,45.0
269.7917,22.306,43.7
269.8083,22.306,42.2
269.825,22.306,39.9
269.8416,22.306,37.4
269.8583,22.306,35.8
269.875,22.306,34.7
269.8917,22.306,33.7
269.9083,22.306,33.0
269.925,22.306,32.9
269.9417,22.306,33.3
269.9583,22.306,33.7
269.975,22.306,33.6
269.9916,22.306,32.8
270.0083,22.306,31.8
270.025,22.306,31.0
270.0417,22.306,30.6
270.0583,22.306,30.3
270.075,22.306,29.9
270.0916,22.306,29.3
270.1083,22.306,28.7
270.125,22.306,28.7
270.1417,22.306,29.2
270.1583,22.306,29.6
270.175,22.306,29.7
270.1917,22.306,29.6
270.2083,22.306,29.9
270.225,22.306,30.8
270.2416,22.306,31.9
270.2583,22.306,32.6
270.275,22.306,33.0
270.2917,22.306,33.8
270.3083,22.306,34.6
270.325,22.306,34.9
270.3416,22.306,34.2
270.3583,22.306,32.4
270.375,22.306,30.2
270.3917,22.306,28.2
270.4083,22.306,27.0
270.425,22.306,26.4
270.4417,22.306,26.1
270.4583,22.306,25.7
270.475,22.306,25.2
270.4916,22.306,24.9
270.5083,22.306,24.2
270.525,22.306,22.8
270.5417,22.306,21.4
270.5583,22.306,20.5
270.575,22.306,20.3
270.5916,22.306,20.5
270.6083,22.306,20.5
270.625,22.306,20.1
270.6417,22.306,19.4
270.6583,22.306,18.5
270.675,22.306,17.4
270.6917,22.306,16.2
270.7083,22.306,15.4
270.725,22.306,15.5
270.7416,22.306,16.3
270.7583,22.306,16.9
270.775,22.306,17.2
270.7917,22.306,17.1
270.8083,22.306,16.7
270.825,22.306,16.1
270.8416,22.306,15.7
270.8583,22.306,15.4
270.875,22.306,14.8
270.8917,22.306,14.1
270.9083,22.306,13.7
270.925,22.306,13.9
270.9417,22.306,14.0
270.9583,22.306,13.2
270.975,22.306,12.2
270.9916,22.306,11.9
271.0083,22.306,12.2
271.025,22.306,13.0
271.0417,22.306,14.5
271.0583,22.306,16.9
271.075,22.306,19.7
271.0916,22.306,22.3
271.1083,22.306,24.5
271.125,22.306,26.6
271.1417,22.306,28.6
271.1583,22.306,30.1
271.175,22.306,30.7
271.1917,22.306,30.1
271.2083,22.306,28.7
271.225,22.306,27.2
271.2416,22.306,26.4
271.2583,22.306,26.4
271.275,22.306,26.7
271.2917,22.306,27.0
271.3083,22.306,27.4
271.325,22.306,28.1
271.3416,22.306,29.0
271.3583,22.306,29.6
271.375,22.306,29.8
271.3917,22.306,29.9
271.4083,22.306,29.9
271.425,22.306,29.9
271.4417,22.306,29.5
271.4583,22.306,28.7
271.475,22.306,27.9
271.4916,22.306,27.7
271.5083,22.306,28.2
271.525,22.306,28.8
271.5417,22.306,29.4
271.5583,22.306,29.7
271.575,22.306,29.6
271.5916,22.306,29.2
271.6083,22.306,28.4
271.625,22.306,27.7
271.6417,22.306,27.5
271.6583,22.306,27.8
271.675,22.306,28.5
271.6917,22.306,29.3
271.7083,22.306,30.0
271.725,22.306,30.7
271.7416,22.306,31.4
271.7583,22.306,31.8
271.775,22.306,31.9
271.7917,22.306,31.9
271.8083,22.306,32.0
271.825,22.306,32.6
271.8416,22.306,33.7
271.8583,22.306,35.3
271.875,22.306,36.8
271.8917,22.306,37.5
271.9083,22.306,37.4
271.925,22.306,36.8
271.9417,22.306,36.7
271.9583,22.306,37.4
271.975,22.306,38.0
271.9916,22.306,37.7
272.0083,22.306,37.0
272.025,22.306,36.7
272.0417,22.306,36.9
272.0583,22.306,37.4
272.075,22.306,37.2
272.0916,22.306,36.1
272.1083,22.306,34.7
272.125,22.306,33.9
272.1417,22.306,33.7
272.1583,22.306,33.8
272.175,22.306,33.5
272.1917,22.306,32.6
272.2083,22.306,31.1
272.225,22.306,29.6
272.2416,22.306,28.5
272.2583,22.306,27.7
272.275,22.306,26.6
272.2917,22.306,24.8
272.3083,22.306,23.0
272.325,22.306,21.9
272.3416,22.306,21.1
272.3583,22.306,19.9
272.375,22.306,18.1
272.3917,22.306,16.1
